# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_dmeff          12:T_dmeff               13:Vrel_dmeff            14:dkappa_dmeff          15:dkappaT_dmeff         16:cdmeff2               17:(.)rho_lambda         18:(.)rho_fld            19:(.)w_fld              20:(.)rho_ur             21:(.)rho_crit           22:(.)rho_tot            23:(.)p_tot              24:(.)p_tot_prime        25:gr.fac. D             26:gr.fac. f          
       1.255642025752e+07       4.794283976725e-12       3.691504558810e-02       3.401664168501e+08       1.415845029135e+04       1.127586435735e-03       1.777794662118e+11       2.131261514017e-02       6.839787070113e+16       5.072828318480e+12       2.579587166206e+13       2.698566922198e+07       0.000000000000e+00       2.968829597331e+02       2.857922730376e+01       3.437157756901e-05       3.892717486109e-08      -4.653754712670e-12      -1.000000000000e+00       4.728445175156e+16       1.157131911527e+17       1.157131911527e+17       3.856077415090e+16      -4.178604748873e+18       1.823564966536e-04       6.327594495436e-02 
       1.246913625598e+07       4.861635877520e-12       3.717343367134e-02       3.354539398519e+08       1.415845003296e+04       1.135479523748e-03       1.765436567929e+11       2.146179140680e-02       6.651578088943e+16       4.967773068076e+12       2.526165453767e+13       2.671666547915e+07       0.000000000000e+00       2.885600008907e+02       2.777802358087e+01       3.405989287374e-05       3.892717486109e-08      -4.653754712670e-12      -1.000000000000e+00       4.598333544514e+16       1.125293457622e+17       1.125293457622e+17       3.749970544486e+16      -4.035379088872e+18       1.824369885031e-04       6.325076878323e-02 
       1.238245899526e+07       4.929933941844e-12       3.743363023023e-02       3.308067490446e+08       1.415844977277e+04       1.143427863137e-03       1.753164379062e+11       2.161201173817e-02       6.468548014106e+16       4.864893448950e+12       2.473850072977e+13       2.644959860779e+07       0.000000000000e+00       2.804603541197e+02       2.699831683598e+01       3.375011232825e-05       3.892717486109e-08      -4.653754712670e-12      -1.000000000000e+00       4.471802167820e+16       1.094331052134e+17       1.094331052134e+17       3.646783393975e+16      -3.897062649884e+18       1.825174838545e-04       6.322563402240e-02 
       1.229638425771e+07       4.999191461009e-12       3.769564791946e-02       3.262239399448e+08       1.415844951075e+04       1.151431840660e-03       1.740977498360e+11       2.176328344037e-02       6.290554338755e+16       4.764144405086e+12       2.422618112374e+13       2.618446291318e+07       0.000000000000e+00       2.725783160113e+02       2.623955803447e+01       3.344222988544e-05       3.892717486109e-08      -4.653754712670e-12      -1.000000000000e+00       4.348752528000e+16       1.064220589931e+17       1.064220589931e+17       3.546435622252e+16      -3.763487162134e+18       1.825979827340e-04       6.320054076101e-02 
       1.221090785498e+07       5.069421913029e-12       3.795949948471e-02       3.217046206000e+08       1.415844924690e+04       1.159491845779e-03       1.728875332817e+11       2.191561387058e-02       6.117458477372e+16       4.665481813552e+12       2.372447134977e+13       2.592125272658e+07       0.000000000000e+00       2.649083222590e+02       2.550121153232e+01       3.313623965940e-05       3.892717486109e-08      -4.653754712670e-12      -1.000000000000e+00       4.229088818852e+16       1.034938629154e+17       1.034938629154e+17       3.448849098741e+16      -3.634490123525e+18       1.826784851679e-04       6.317548908914e-02 
       1.212602562784e+07       5.140638965241e-12       3.822519775713e-02       3.172479114153e+08       1.415844898120e+04       1.167608270684e-03       1.716857293549e+11       2.206901043745e-02       5.949125657868e+16       4.568862465175e+12       2.323315168462e+13       2.565996240190e+07       0.000000000000e+00       2.574449443538e+02       2.478275475798e+01       3.283213592132e-05       3.892717486109e-08      -4.653754712670e-12      -1.000000000000e+00       4.112717870452e+16       1.006462372973e+17       1.006462372973e+17       3.353947842773e+16      -3.509914601945e+18       1.827589911826e-04       6.315047909776e-02 
       1.204173344597e+07       5.212856476967e-12       3.849275566063e-02       3.128529449815e+08       1.415844871364e+04       1.175781510311e-03       1.704922795765e+11       2.222348060148e-02       5.785424816647e+16       4.474244045618e+12       2.275200695538e+13       2.540058631236e+07       0.000000000000e+00       2.501828863596e+02       2.408367790191e+01       3.252991309539e-05       3.892717486109e-08      -4.653754712670e-12      -1.000000000000e+00       3.999549076613e+16       9.787696518361e+16       9.787696518361e+16       3.261657964420e+16      -3.389609044345e+18       1.828395008048e-04       6.312551087874e-02 
       1.195802720776e+07       5.286088502204e-12       3.876218621190e-02       3.085188659071e+08       1.415844844421e+04       1.184011962358e-03       1.693071258740e+11       2.237903187531e-02       5.626228496563e+16       4.381585116847e+12       2.228082644525e+13       2.514311884719e+07       0.000000000000e+00       2.431169817643e+02       2.340348361351e+01       3.222956575454e-05       3.892717486109e-08      -4.653754712670e-12      -1.000000000000e+00       3.889494324340e+16       9.518389062059e+16       9.518389062059e+16       3.171907606968e+16      -3.273427092364e+18       1.829200140614e-04       6.310058452490e-02 
       1.187490284014e+07       5.360349292369e-12       3.903350251312e-02       3.042448306511e+08       1.415844817289e+04       1.192300027310e-03       1.681302105787e+11       2.253567182418e-02       5.471412747678e+16       4.290845098988e+12       2.181940380124e+13       2.488755440836e+07       0.000000000000e+00       2.362421904081e+02       2.274168670536e+01       3.193108861624e-05       3.892717486109e-08      -4.653754712670e-12      -1.000000000000e+00       3.782467925221e+16       9.256491697790e+16       9.256491697790e+16       3.084626890967e+16      -3.161227404274e+18       1.830005309795e-04       6.307570012999e-02 
       1.179235629830e+07       5.435653299059e-12       3.930671776106e-02       3.000300073592e+08       1.415844789968e+04       1.200646108452e-03       1.669614764224e+11       2.269340806623e-02       5.320857030760e+16       4.201984252548e+12       2.136753694381e+13       2.463388740739e+07       0.000000000000e+00       2.295535954840e+02       2.209781386453e+01       3.163447653806e-05       3.892717486109e-08      -4.653754712670e-12      -1.000000000000e+00       3.678386548717e+16       9.001800531597e+16       9.001800531597e+16       2.999747859826e+16      -3.052873483028e+18       1.830810515863e-04       6.305085778869e-02 
       1.171038356559e+07       5.512015176876e-12       3.958184524527e-02       2.958735757020e+08       1.415844762455e+04       1.209050611894e-03       1.658008665353e+11       2.285224827289e-02       5.174444123428e+16       4.114963661017e+12       2.092502797836e+13       2.438211226214e+07       0.000000000000e+00       2.230464006106e+02       2.147140337076e+01       3.133972451323e-05       3.892717486109e-08      -4.653754712670e-12      -1.000000000000e+00       3.577169157275e+16       8.754117279867e+16       8.754117279867e+16       2.917204426901e+16      -2.948233510202e+18       1.831615759094e-04       6.302605759660e-02 
       1.162898065327e+07       5.589449786266e-12       3.985889834621e-02       2.917747267148e+08       1.415844734750e+04       1.217513946590e-03       1.646483244429e+11       2.301220016926e-02       5.032060028883e+16       4.029745213823e+12       2.049168310859e+13       2.413222339368e+07       0.000000000000e+00       2.167159269748e+02       2.086200482145e+01       3.104682766622e-05       3.892717486109e-08      -4.653754712670e-12      -1.000000000000e+00       3.478736943235e+16       8.513249114950e+16       8.513249114950e+16       2.836932324039e+16      -2.847180185625e+18       1.832421039764e-04       6.300129965030e-02 
       1.154814360032e+07       5.667972196419e-12       4.013789054261e-02       2.877326626408e+08       1.415844706850e+04       1.226036524353e-03       1.635037940631e+11       2.317327153447e-02       4.893593887151e+16       3.946291589638e+12       2.006731255157e+13       2.388421522318e+07       0.000000000000e+00       2.105576105428e+02       2.026917886311e+01       3.075578124809e-05       3.892717486109e-08      -4.653754712670e-12      -1.000000000000e+00       3.383013267471e+16       8.279008515036e+16       8.279008515036e+16       2.758869051541e+16      -2.749590572514e+18       1.833226358152e-04       6.297658404731e-02 
       1.146786847326e+07       5.747597688199e-12       4.041883540049e-02       2.837465967753e+08       1.415844678756e+04       1.234618759881e-03       1.623672197039e+11       2.333547020207e-02       4.758937888770e+16       3.864566240041e+12       1.965173045468e+13       2.363808216889e+07       0.000000000000e+00       2.045669993374e+02       1.969249692932e+01       3.046658063191e-05       3.892717486109e-08      -4.653754712670e-12      -1.000000000000e+00       3.289923599719e+16       8.051213118158e+16       8.051213118158e+16       2.682953829496e+16      -2.655345947910e+18       1.834031714539e-04       6.295191088610e-02 
       1.138815136596e+07       5.828341757112e-12       4.070174658773e-02       2.798157533130e+08       1.415844650465e+04       1.243261070775e-03       1.612385460602e+11       2.349880406041e-02       4.627987190845e+16       3.784533373502e+12       1.924475481419e+13       2.339381864311e+07       0.000000000000e+00       1.987397507804e+02       1.913154098487e+01       3.017922130808e-05       3.892717486109e-08      -4.653754712670e-12      -1.000000000000e+00       3.199395460548e+16       7.829685580211e+16       7.829685580211e+16       2.609127550464e+16      -2.564331658243e+18       1.834837109208e-04       6.292728026613e-02 
       1.130898839941e+07       5.910220116328e-12       4.098663786135e-02       2.759393671965e+08       1.415844621976e+04       1.251963877559e-03       1.601177182114e+11       2.366328105302e-02       4.500639835421e+16       3.706157939716e+12       1.884620739558e+13       2.315141904925e+07       0.000000000000e+00       1.930716290980e+02       1.858590327602e+01       2.989369887957e-05       3.892717486109e-08      -4.653754712670e-12      -1.000000000000e+00       3.111358364926e+16       7.614253436881e+16       7.614253436881e+16       2.537332733449e+16      -2.476436979847e+18       1.835642542444e-04       6.290269228781e-02 
       1.123037572161e+07       5.993248699734e-12       4.127352308024e-02       2.721166839680e+08       1.415844593287e+04       1.260727603699e-03       1.590046816188e+11       2.382890917899e-02       4.376796670100e+16       3.629405614245e+12       1.845591365541e+13       2.291087777897e+07       0.000000000000e+00       1.875585027883e+02       1.805518608665e+01       2.961000905720e-05       3.892717486109e-08      -4.653754712670e-12      -1.000000000000e+00       3.025743767346e+16       7.404748969373e+16       7.404748969373e+16       2.467513479149e+16      -2.391554984259e+18       1.836448014535e-04       6.287814705253e-02 
       1.115230950732e+07       6.077443665035e-12       4.156241619785e-02       2.683469596219e+08       1.415844564398e+04       1.269552675626e-03       1.578993821226e+11       2.399569649337e-02       4.256361270834e+16       3.554242783491e+12       1.807370266499e+13       2.267218920930e+07       0.000000000000e+00       1.821963421487e+02       1.753900150033e+01       2.932814765476e-05       3.892717486109e-08      -4.653754712670e-12      -1.000000000000e+00       2.942485008450e+16       7.201009073829e+16       7.201009073829e+16       2.399615426428e+16      -2.309582408134e+18       1.837253525769e-04       6.285364466268e-02 
       1.107478595786e+07       6.162821396897e-12       4.185333126406e-02       2.646294604603e+08       1.415844535306e+04       1.278439522758e-03       1.568017659397e+11       2.416365110754e-02       4.139239866861e+16       3.480636529976e+12       1.769940703541e+13       2.243534769987e+07       0.000000000000e+00       1.769812168622e+02       1.703697116785e+01       2.904811058421e-05       3.892717486109e-08      -4.653754712670e-12      -1.000000000000e+00       2.861517263131e+16       7.002875134349e+16       7.002875134349e+16       2.333585709997e+16      -2.230419527613e+18       1.838059076439e-04       6.282918522164e-02 
       1.099780130101e+07       6.249398510137e-12       4.214628242880e-02       2.609634629501e+08       1.415844506011e+04       1.287388577517e-03       1.557117796608e+11       2.433278118964e-02       4.025341267683e+16       3.408554617918e+12       1.733286284431e+13       2.220034759023e+07       0.000000000000e+00       1.719092936404e+02       1.654872608045e+01       2.876989385074e-05       3.892717486109e-08      -4.653754712670e-12      -1.000000000000e+00       2.782777490062e+16       6.810192899492e+16       6.810192899492e+16       2.269372919249e+16      -2.153970037006e+18       1.838864666838e-04       6.280476883377e-02 
       1.092135179073e+07       6.337191852953e-12       4.244128394021e-02       2.573482535824e+08       1.415844476511e+04       1.296400275351e-03       1.546293702478e+11       2.450309496492e-02       3.914576792075e+16       3.337965479123e+12       1.697390956405e+13       2.196718319715e+07       0.000000000000e+00       1.669768339231e+02       1.607390634828e+01       2.849349354792e-05       3.892717486109e-08      -4.653754712670e-12      -1.000000000000e+00       2.706204382610e+16       6.622812362189e+16       6.622812362189e+16       2.206927058228e+16      -2.080140931628e+18       1.839670297262e-04       6.278039560444e-02 
       1.084543370703e+07       6.426218510202e-12       4.273835014828e-02       2.537831287330e+08       1.415844446805e+04       1.305475054759e-03       1.535544850313e+11       2.467460071620e-02       3.806860199031e+16       3.268838199153e+12       1.662238999144e+13       2.173584881205e+07       0.000000000000e+00       1.621801916322e+02       1.561216098421e+01       2.821890585269e-05       3.892717486109e-08      -4.653754712670e-12      -1.000000000000e+00       2.631738321103e+16       6.440587642953e+16       6.440587642953e+16       2.146199506711e+16      -2.008842394654e+18       1.840475968009e-04       6.275606564005e-02 
       1.077004335580e+07       6.516495806726e-12       4.303749549763e-02       2.502673945264e+08       1.415844416890e+04       1.314613357305e-03       1.524870717081e+11       2.484730678419e-02       3.702107620623e+16       3.201142503790e+12       1.627815017885e+13       2.150633869850e+07       0.000000000000e+00       1.575158109776e+02       1.516314769265e+01       2.794612702045e-05       3.892717486109e-08      -4.653754712670e-12      -1.000000000000e+00       2.559321326410e+16       6.263376876301e+16       6.263376876301e+16       2.087142982344e+16      -1.939987687847e+18       1.841281679379e-04       6.273177904800e-02 
       1.069517706857e+07       6.608041310722e-12       4.333873454198e-02       2.468003666996e+08       1.415844386766e+04       1.323815627649e-03       1.514270783385e+11       2.502122156799e-02       3.600237496697e+16       3.134848745778e+12       1.594103936683e+13       2.127864708972e+07       0.000000000000e+00       1.529802243167e+02       1.472653266343e+01       2.767515338009e-05       3.892717486109e-08      -4.653754712670e-12      -1.000000000000e+00       2.488897014800e+16       6.091042100308e+16       6.091042100308e+16       2.029711503832e+16      -1.873493046039e+18       1.842087431675e-04       6.270753593671e-02 
       1.062083120241e+07       6.700872837159e-12       4.364208192783e-02       2.433813704701e+08       1.415844356431e+04       1.333082313560e-03       1.503744533438e+11       2.519635352542e-02       3.501170511371e+16       3.069927891835e+12       1.561090991805e+13       2.105276818623e+07       0.000000000000e+00       1.485700500629e+02       1.430199037053e+01       2.740598132896e-05       3.892717486109e-08      -4.653754712670e-12      -1.000000000000e+00       2.420410554040e+16       5.923449149193e+16       5.923449149193e+16       1.973860355137e+16      -1.809277575221e+18       1.842893225202e-04       6.268333641565e-02 
       1.054700213968e+07       6.795008451244e-12       4.394755241447e-02       2.400097404037e+08       1.415844325884e+04       1.342413865942e-03       1.493291455040e+11       2.537271117347e-02       3.404829531284e+16       3.006351509942e+12       1.528761725269e+13       2.082869615355e+07       0.000000000000e+00       1.442819906443e+02       1.388920337553e+01       2.713860732797e-05       3.892717486109e-08      -4.653754712670e-12      -1.000000000000e+00       2.353808620706e+16       5.760467548866e+16       5.760467548866e+16       1.919546050663e+16      -1.747263154135e+18       1.843699060267e-04       6.265918059530e-02 
       1.047368628792e+07       6.890466471938e-12       4.425516085394e-02       2.366848202853e+08       1.415844295123e+04       1.351810738856e-03       1.482911039551e+11       2.555030308869e-02       3.311139545534e+16       2.944091756893e+12       1.497101978505e+13       2.060642511990e+07       0.000000000000e+00       1.401128305098e+02       1.348786213568e+01       2.687302789652e-05       3.892717486109e-08      -4.653754712670e-12      -1.000000000000e+00       2.289039358661e+16       5.601970415349e+16       5.601970415349e+16       1.866726301398e+16      -1.687374339227e+18       1.844504937178e-04       6.263506858720e-02 
       1.040088007962e+07       6.987265475520e-12       4.456492221107e-02       2.334059629911e+08       1.415844264147e+04       1.361273389542e-03       1.472602781866e+11       2.572913790763e-02       3.220027607279e+16       2.883121366093e+12       1.466097886162e+13       2.038594917411e+07       0.000000000000e+00       1.360594341824e+02       1.309766481652e+01       2.660923960759e-05       3.892717486109e-08      -4.653754712670e-12      -1.000000000000e+00       2.226052338681e+16       5.447834355983e+16       5.447834355983e+16       1.815359981987e+16      -1.629538272874e+18       1.845310856249e-04       6.261100050396e-02 
       1.032857997207e+07       7.085424299198e-12       4.487685154891e-02       2.301725303629e+08       1.415844232954e+04       1.370802278438e-03       1.462366180390e+11       2.590922432726e-02       3.131422776939e+16       2.823413635625e+12       1.435735870031e+13       2.016726236350e+07       0.000000000000e+00       1.321187443585e+02       1.271831710888e+01       2.634723908275e-05       3.892717486109e-08      -4.653754712670e-12      -1.000000000000e+00       2.164798519195e+16       5.297939373368e+16       5.297939373368e+16       1.765407098711e+16      -1.573684594738e+18       1.846116817791e-04       6.258697645921e-02 
       1.025678244719e+07       7.184962044779e-12       4.519096403965e-02       2.269838930835e+08       1.415844201543e+04       1.380397869208e-03       1.452200737019e+11       2.609057110537e-02       3.045256066964e+16       2.764942416552e+12       1.406002633098e+13       1.995035869186e+07       0.000000000000e+00       1.282877800509e+02       1.234953205016e+01       2.608702298721e-05       3.892717486109e-08      -4.653754712670e-12      -1.000000000000e+00       2.105230208096e+16       5.152168771935e+16       5.152168771935e+16       1.716828758354e+16      -1.519745356174e+18       1.846922822122e-04       6.256299656767e-02 
       1.018548401137e+07       7.285898082380e-12       4.550727496098e-02       2.238394305545e+08       1.415844169912e+04       1.390060628760e-03       1.442105957107e+11       2.627318706100e-02       2.961460388119e+16       2.707682101466e+12       1.376885153724e+13       1.973523211753e+07       0.000000000000e+00       1.245636347764e+02       1.199102984980e+01       2.582858802491e-05       3.892717486109e-08      -4.653754712670e-12      -1.000000000000e+00       2.047301025613e+16       5.010409067095e+16       5.010409067095e+16       1.669587137910e+16      -1.467654937566e+18       1.847728869561e-04       6.253906094512e-02 
       1.011468119525e+07       7.388252054201e-12       4.582579969428e-02       2.207385307752e+08       1.415844138060e+04       1.399791027269e-03       1.432081349449e+11       2.645708107489e-02       2.879970497248e+16       2.651607613272e+12       1.348370679940e+13       1.952187655155e+07       0.000000000000e+00       1.209434747851e+02       1.164253771889e+01       2.557193093358e-05       3.892717486109e-08      -4.653754712670e-12      -1.000000000000e+00       1.990965868193e+16       4.872549896881e+16       4.872549896881e+16       1.623645455147e+16      -1.417349968493e+18       1.848534960428e-04       6.251516970843e-02 
       1.004437055363e+07       7.492043878342e-12       4.614655373371e-02       2.176805902241e+08       1.415844105984e+04       1.409589538205e-03       1.422126426253e+11       2.664226208988e-02       2.800722946477e+16       2.596694394206e+12       1.320446723862e+13       1.931028585588e+07       0.000000000000e+00       1.174245373312e+02       1.130378970367e+01       2.531704847994e-05       3.892717486109e-08      -4.653754712670e-12      -1.000000000000e+00       1.936180873391e+16       4.738483936031e+16       4.738483936031e+16       1.578967939956e+16      -1.368769250637e+18       1.849341095046e-04       6.249132297554e-02 
       9.974548665231e+06       7.597293752684e-12       4.646955267890e-02       2.146650137406e+08       1.415844073684e+04       1.419456638348e-03       1.412240703119e+11       2.682873911138e-02       2.723656033816e+16       2.542918395084e+12       1.293101056223e+13       1.910045384175e+07       0.000000000000e+00       1.140041289843e+02       1.097452652297e+01       2.506393745478e-05       3.892717486109e-08      -4.653754712670e-12      -1.000000000000e+00       1.882903385714e+16       4.608106812426e+16       4.608106812426e+16       1.535519806510e+16      -1.321853683330e+18       1.850147273742e-04       6.246752086550e-02 
       9.905212132557e+06       7.704022158812e-12       4.679481223684e-02       2.116912144098e+08       1.415844041158e+04       1.429392807818e-03       1.402423699013e+11       2.701652120776e-02       2.648709755112e+16       2.490256064761e+12       1.266321701017e+13       1.889237426799e+07       0.000000000000e+00       1.106796239804e+02       1.065449540948e+01       2.481259466826e-05       3.892717486109e-08      -4.653754712670e-12      -1.000000000000e+00       1.831091923413e+16       4.481317025832e+16       4.481317025832e+16       1.493267226175e+16      -1.276546191655e+18       1.850953496844e-04       6.244376349845e-02 
       9.836357581740e+06       7.812249866004e-12       4.712234822910e-02       2.087586134481e+08       1.415844008405e+04       1.439398530095e-03       1.392674936248e+11       2.720561751085e-02       2.575825757334e+16       2.438684339827e+12       1.240096930253e+13       1.868604083955e+07       0.000000000000e+00       1.074484626106e+02       1.034344995465e+01       2.456301694507e-05       3.892717486109e-08      -4.653754712670e-12      -1.000000000000e+00       1.780706146179e+16       4.358015868878e+16       4.358015868878e+16       1.452177301171e+16      -1.232791657010e+18       1.851759764681e-04       6.242005099564e-02 
       9.767981662358e+06       7.921997935270e-12       4.745217658456e-02       2.058666400903e+08       1.415843975422e+04       1.449474292044e-03       1.382993940453e+11       2.739603721632e-02       2.504947293141e+16       2.388180634498e+12       1.214415258819e+13       1.848144720604e+07       0.000000000000e+00       1.043081496480e+02       1.004114995722e+01       2.431520111982e-05       3.892717486109e-08      -4.653754712670e-12      -1.000000000000e+00       1.731706823744e+16       4.238107350207e+16       4.238107350207e+16       1.412218038961e+16      -1.190536850055e+18       1.852566077587e-04       6.239638347942e-02 
       9.700081047282e+06       8.033287723448e-12       4.778431334307e-02       2.030147314788e+08       1.415843942208e+04       1.459620583936e-03       1.373380240557e+11       2.758778958417e-02       2.436019176693e+16       2.338722830730e+12       1.189265439456e+13       1.827858696040e+07       0.000000000000e+00       1.012562528107e+02       9.747361275316e+00       2.406914403232e-05       3.892717486109e-08      -4.653754712670e-12      -1.000000000000e+00       1.684055805326e+16       4.121498119741e+16       4.121498119741e+16       1.373358327340e+16      -1.149730365949e+18       1.853372435898e-04       6.237276107330e-02 
       9.632652432510e+06       8.146140887364e-12       4.811877465909e-02       2.002023325540e+08       1.415843908762e+04       1.469837899476e-03       1.363833368763e+11       2.778088393917e-02       2.368987740689e+16       2.290289268528e+12       1.164636457826e+13       1.807745363761e+07       0.000000000000e+00       9.829040126106e+01       9.461855681923e+00       2.382484252307e-05       3.892717486109e-08      -4.653754712670e-12      -1.000000000000e+00       1.637715989933e+16       4.008097396007e+16       4.008097396007e+16       1.335567910207e+16      -1.110322561820e+18       1.854178839952e-04       6.234918390188e-02 
       9.565692537006e+06       8.260579388039e-12       4.845557679982e-02       1.974288959462e+08       1.415843875082e+04       1.480126735824e-03       1.354352860528e+11       2.797532967131e-02       2.303800794579e+16       2.242858736464e+12       1.140517527691e+13       1.787804071349e+07       0.000000000000e+00       9.540828413910e+01       9.184410723753e+00       2.358229342866e-05       3.892717486109e-08      -4.653754712670e-12      -1.000000000000e+00       1.592651297472e+16       3.897816895452e+16       3.897816895452e+16       1.298817364017e+16      -1.072265496366e+18       1.854985290089e-04       6.232565209091e-02 
       9.499198102543e+06       8.376625494965e-12       4.879473614346e-02       1.946938818689e+08       1.415843841166e+04       1.490487593619e-03       1.344938254534e+11       2.817113623625e-02       2.240407583929e+16       2.196410462387e+12       1.116898086193e+13       1.768034160363e+07       0.000000000000e+00       9.260764913053e+01       8.914809583369e+00       2.334149357740e-05       3.892717486109e-08      -4.653754712670e-12      -1.000000000000e+00       1.548826640657e+16       3.790570763718e+16       3.790570763718e+16       1.263078074862e+16      -1.035512871533e+18       1.855791786651e-04       6.230216576728e-02 
       9.433165893544e+06       8.494301790438e-12       4.913626918460e-02       1.919967580142e+08       1.415843807013e+04       1.500920977007e-03       1.335589092674e+11       2.836831315577e-02       2.178758750904e+16       2.150924104323e+12       1.093767789220e+13       1.748434966235e+07       0.000000000000e+00       8.988630106761e+01       8.652840944507e+00       2.310243978488e-05       3.892717486109e-08      -4.653754712670e-12      -1.000000000000e+00       1.506207897692e+16       3.686275508796e+16       3.686275508796e+16       1.228322216199e+16      -1.000019976190e+18       1.856598329986e-04       6.227872505906e-02 
       9.367592696921e+06       8.613631173948e-12       4.948019253607e-02       1.893369994487e+08       1.415843772620e+04       1.511427393660e-03       1.326304920022e+11       2.856687001827e-02       2.118806295837e+16       2.106379741568e+12       1.071116506883e+13       1.729005818178e+07       0.000000000000e+00       8.724210056252e+01       8.398298860517e+00       2.286512884971e-05       3.892717486109e-08      -4.653754712670e-12      -1.000000000000e+00       1.464761885705e+16       3.584849936023e+16       3.584849936023e+16       1.194522727181e+16      -9.657436317375e+17       1.857404920440e-04       6.225533009543e-02 
       9.302475321923e+06       8.734636866637e-12       4.982652291983e-02       1.867140885116e+08       1.415843737987e+04       1.522007354806e-03       1.317085284817e+11       2.876681647921e-02       2.060503539859e+16       2.062757865966e+12       1.048934319076e+13       1.709746039102e+07       0.000000000000e+00       8.467296267229e+01       8.150982625844e+00       2.262955754925e-05       3.892717486109e-08      -4.653754712670e-12      -1.000000000000e+00       1.424456334907e+16       3.486215084872e+16       3.486215084872e+16       1.161653291589e+16      -9.326421395745e+17       1.858211558365e-04       6.223198100677e-02 
       9.237810599979e+06       8.857342415816e-12       5.017527718337e-02       1.841275147139e+08       1.415843703112e+04       1.532661375249e-03       1.307929738436e+11       2.896816226155e-02       2.003805088552e+16       2.020039373359e+12       1.027211511134e+13       1.690654945535e+07       0.000000000000e+00       8.217685559462e+01       7.910696650484e+00       2.239572263551e-05       3.892717486109e-08      -4.653754712670e-12      -1.000000000000e+00       1.385259863471e+16       3.390294167472e+16       3.390294167472e+16       1.129688317341e+16      -9.006752303710e+17       1.859018244113e-04       6.220867792464e-02 
       9.173595384543e+06       8.981771699544e-12       5.052647228513e-02       1.815767746390e+08       1.415843667992e+04       1.543389973400e-03       1.298837835377e+11       2.917091715629e-02       1.948666796608e+16       1.978205555230e+12       1.005938569574e+13       1.671731847560e+07       0.000000000000e+00       7.975179939378e+01       7.677250337329e+00       2.216362083108e-05       3.892717486109e-08      -4.653754712670e-12      -1.000000000000e+00       1.347141953098e+16       3.297012508830e+16       3.297012508830e+16       1.098602916568e+16      -8.698040150780e+17       1.859824978041e-04       6.218542098175e-02 
       9.109826550942e+06       9.107948931276e-12       5.088012530359e-02       1.790613718447e+08       1.415843632627e+04       1.554193671296e-03       1.289809133233e+11       2.937509102288e-02       1.895045733453e+16       1.937238090499e+12       9.851061779346e+12       1.652976048750e+07       0.000000000000e+00       7.739586475598e+01       7.450457962357e+00       2.193324882518e-05       3.892717486109e-08      -4.653754712670e-12      -1.000000000000e+00       1.310072925252e+16       3.206297488692e+16       3.206297488692e+16       1.068372886235e+16      -8.399909376162e+17       1.860631760508e-04       6.216221031203e-02 
       9.046500996224e+06       9.235898664571e-12       5.123625344095e-02       1.765808167667e+08       1.415843597014e+04       1.565072994628e-03       1.280843192673e+11       2.958069378975e-02       1.842900149827e+16       1.897119037508e+12       9.647052126902e+12       1.634386846122e+07       0.000000000000e+00       7.510717177331e+01       7.230138557569e+00       2.170460326977e-05       3.892717486109e-08      -4.653754712670e-12      -1.000000000000e+00       1.274023918057e+16       3.118078485001e+16       3.118078485001e+16       1.038974689295e+16      -8.111997291869e+17       1.861438591874e-04       6.213904605060e-02 
       8.983615639007e+06       9.365645797871e-12       5.159487401579e-02       1.741346266232e+08       1.415843561152e+04       1.576028472770e-03       1.271939577420e+11       2.978773545473e-02       1.792189445275e+16       1.857830826158e+12       9.447267392592e+12       1.615963530092e+07       0.000000000000e+00       7.288388875582e+01       7.016115796631e+00       2.147768077583e-05       3.892717486109e-08      -4.653754712670e-12      -1.000000000000e+00       1.238966863823e+16       3.032286818920e+16       3.032286818920e+16       1.010385436366e+16      -7.833953641484e+17       1.862245472504e-04       6.211592833378e-02 
       8.921167419328e+06       9.497215579342e-12       5.195600446859e-02       1.717223253208e+08       1.415843525039e+04       1.587060638797e-03       1.263097854229e+11       2.999622608561e-02       1.742874136535e+16       1.819356250218e+12       9.251620080895e+12       1.597705384440e+07       0.000000000000e+00       7.072423107092e+01       6.808217883156e+00       2.125247790963e-05       3.892717486109e-08      -4.653754712670e-12      -1.000000000000e+00       1.204874467191e+16       2.948855701359e+16       2.948855701359e+16       9.825828679088e+15      -7.565440174053e+17       1.863052402764e-04       6.209285729910e-02 
       8.859153298495e+06       9.630633611790e-12       5.231966236170e-02       1.693434433623e+08       1.415843488673e+04       1.598170029518e-03       1.254317592868e+11       3.020617582057e-02       1.694915826798e+16       1.781678459786e+12       9.060024508272e+12       1.579611686286e+07       0.000000000000e+00       6.862646000944e+01       6.606277441538e+00       2.102899118920e-05       3.892717486109e-08      -4.653754712670e-12      -1.000000000000e+00       1.171720183884e+16       2.867720180979e+16       2.867720180979e+16       9.555453368941e+15      -7.306130232584e+17       1.863859383023e-04       6.206983308532e-02 
